Date,Currency,Price,Volume
2025-02-20 14:50:00,BTC-USD,98475.72,54.83216716
2025-02-20 14:45:00,BTC-USD,98447.84,53.37454802
2025-02-20 14:40:00,BTC-USD,98415.38,35.60984192
2025-02-20 14:35:00,BTC-USD,98312.03,50.29331976
2025-02-20 14:30:00,BTC-USD,98406.68,68.07874779
2025-02-20 14:25:00,BTC-USD,98506.36,48.18290191
2025-02-20 14:20:00,BTC-USD,98519.58,93.022417
2025-02-20 14:15:00,BTC-USD,98456.28,65.59802767
2025-02-20 14:10:00,BTC-USD,98444.97,43.0945078
2025-02-20 14:05:00,BTC-USD,98313.83,58.49883264
2025-02-20 14:00:00,BTC-USD,98439.1,67.71319601
2025-02-20 13:55:00,BTC-USD,98326.35,47.11743273
2025-02-20 13:50:00,BTC-USD,98277.2,34.9488825
2025-02-20 13:45:00,BTC-USD,98182.86,49.32327029
2025-02-20 13:40:00,BTC-USD,98309.58,43.19334065
2025-02-20 13:35:00,BTC-USD,98188,59.16672225
2025-02-20 13:30:00,BTC-USD,98337.92,69.04650512
2025-02-20 13:25:00,BTC-USD,98316.41,120.1057387
2025-02-20 13:20:00,BTC-USD,98450,83.46540415
2025-02-20 13:15:00,BTC-USD,98286.17,67.13953134
2025-02-20 13:10:00,BTC-USD,98236.78,61.03745382
2025-02-20 13:05:00,BTC-USD,98060.52,111.54280895
2025-02-20 13:00:00,BTC-USD,98305.65,96.9486363
2025-02-20 12:55:00,BTC-USD,97989.54,73.59199218
2025-02-20 12:50:00,BTC-USD,97980.84,50.22472705
2025-02-20 12:45:00,BTC-USD,97976.35,46.02338984
2025-02-20 12:40:00,BTC-USD,97962.3,47.80356169
2025-02-20 12:35:00,BTC-USD,97877.78,71.0061667
2025-02-20 12:30:00,BTC-USD,97961.04,72.785584
2025-02-20 12:25:00,BTC-USD,97900,47.56967033
2025-02-20 12:20:00,BTC-USD,97913.08,62.99429428
2025-02-20 12:15:00,BTC-USD,97953.67,55.22294056
2025-02-20 12:10:00,BTC-USD,97779.56,41.73832263
2025-02-20 12:05:00,BTC-USD,97636.2,25.41186602
2025-02-20 12:00:00,BTC-USD,97711.03,53.9131861
2025-02-20 11:55:00,BTC-USD,97560.61,31.02228942
2025-02-20 11:50:00,BTC-USD,97678.87,36.48920266
2025-02-20 11:45:00,BTC-USD,97760.85,43.48423266
2025-02-20 11:40:00,BTC-USD,97973.87,48.13409304
2025-02-20 11:35:00,BTC-USD,97853.61,35.32525991
2025-02-20 11:30:00,BTC-USD,97616.51,37.66087661
2025-02-20 11:25:00,BTC-USD,97713.82,46.13935199
2025-02-20 11:20:00,BTC-USD,97674.89,51.1004009
2025-02-20 11:15:00,BTC-USD,97514.95,35.24596811
2025-02-20 11:10:00,BTC-USD,97423.14,113.97500981
2025-02-20 11:05:00,BTC-USD,97284.44,90.27118326
2025-02-20 11:00:00,BTC-USD,97001,43.40331509
2025-02-20 10:55:00,BTC-USD,96918.01,43.07923041
2025-02-20 10:50:00,BTC-USD,97034.71,57.54642989
2025-02-20 10:45:00,BTC-USD,97086.98,44.7646159
2025-02-20 10:40:00,BTC-USD,97225.84,48.92270709
2025-02-20 10:35:00,BTC-USD,97216.42,38.62660976
2025-02-20 10:30:00,BTC-USD,97186.15,45.51817414
2025-02-20 10:25:00,BTC-USD,97131.52,47.34176555
2025-02-20 10:20:00,BTC-USD,97059.11,61.00138999
2025-02-20 10:15:00,BTC-USD,97246.59,69.31987187
2025-02-20 10:10:00,BTC-USD,97075.48,84.68699836
2025-02-20 10:05:00,BTC-USD,97040.77,61.4912282
2025-02-20 10:00:00,BTC-USD,97189.21,150.22199099
2025-02-20 09:55:00,BTC-USD,96986.41,155.43160965
2025-02-20 09:50:00,BTC-USD,97078.81,99.732534
2025-02-20 09:45:00,BTC-USD,97405.81,82.73431586
2025-02-20 09:40:00,BTC-USD,97748.77,73.84158843
2025-02-20 09:35:00,BTC-USD,97914.89,151.78501471
2025-02-20 09:30:00,BTC-USD,98007.14,206.64576792
2025-02-20 09:25:00,BTC-USD,97808.93,69.40266874
2025-02-20 09:20:00,BTC-USD,97781.41,83.28643188
2025-02-20 09:15:00,BTC-USD,97866.07,75.25595711
2025-02-20 09:10:00,BTC-USD,97763.66,41.5163506
2025-02-20 09:05:00,BTC-USD,97732.08,65.12474358
2025-02-20 09:00:00,BTC-USD,97715.65,63.92406625
2025-02-20 08:55:00,BTC-USD,97568.67,62.94828661
2025-02-20 08:50:00,BTC-USD,97476.61,38.4089403
2025-02-20 08:45:00,BTC-USD,97424.24,36.25065064
2025-02-20 08:40:00,BTC-USD,97340.98,18.17459125
2025-02-20 08:35:00,BTC-USD,97312.48,21.50306668
2025-02-20 08:30:00,BTC-USD,97482.56,26.18177321
2025-02-20 08:25:00,BTC-USD,97424.08,25.79869637
2025-02-20 08:20:00,BTC-USD,97396.37,20.8689292
2025-02-20 08:15:00,BTC-USD,97387,20.0313268
2025-02-20 08:10:00,BTC-USD,97413.16,20.71657328
2025-02-20 08:05:00,BTC-USD,97458.22,22.00464119
2025-02-20 08:00:00,BTC-USD,97429.71,31.10303812
2025-02-20 07:55:00,BTC-USD,97437.4,14.89703659
2025-02-20 07:50:00,BTC-USD,97379.22,19.65313089
2025-02-20 07:45:00,BTC-USD,97459.71,22.45876126
2025-02-20 07:40:00,BTC-USD,97507.79,22.4443542
2025-02-20 07:35:00,BTC-USD,97523.22,18.58670246
2025-02-20 07:30:00,BTC-USD,97502.28,22.53109293
2025-02-20 07:25:00,BTC-USD,97425.18,18.17905482
2025-02-20 07:20:00,BTC-USD,97478.63,28.61589028
2025-02-20 07:15:00,BTC-USD,97460.94,29.34926647
2025-02-20 07:10:00,BTC-USD,97455.68,19.50554834
2025-02-20 07:05:00,BTC-USD,97455.77,23.7891959
2025-02-20 07:00:00,BTC-USD,97330.86,25.82534096
2025-02-20 06:55:00,BTC-USD,97219.01,17.67032162
2025-02-20 06:50:00,BTC-USD,97187.07,15.18665349
2025-02-20 06:45:00,BTC-USD,97227.33,10.57338066
2025-02-20 06:40:00,BTC-USD,97209.43,14.63461976
2025-02-20 06:35:00,BTC-USD,97178.71,10.86966496
2025-02-20 06:30:00,BTC-USD,97227.15,22.34090212
2025-02-20 06:25:00,BTC-USD,97299.87,14.07700877
2025-02-20 06:20:00,BTC-USD,97290.2,14.55969617
2025-02-20 06:15:00,BTC-USD,97298.55,17.22073161
2025-02-20 06:10:00,BTC-USD,97307.44,16.257505
2025-02-20 06:05:00,BTC-USD,97348.06,16.97458615
2025-02-20 06:00:00,BTC-USD,97354.46,17.64689023
2025-02-20 05:55:00,BTC-USD,97381.77,21.2998578
2025-02-20 05:50:00,BTC-USD,97312.56,31.21363387
2025-02-20 05:45:00,BTC-USD,97263.67,24.18268947
2025-02-20 05:40:00,BTC-USD,97302.94,22.48529784
2025-02-20 05:35:00,BTC-USD,97291.92,29.79018603
2025-02-20 05:30:00,BTC-USD,97265.52,28.63851486
2025-02-20 05:25:00,BTC-USD,97230.24,18.06503003
2025-02-20 05:20:00,BTC-USD,97235.37,24.84069012
2025-02-20 05:15:00,BTC-USD,97240.31,19.61619384
2025-02-20 05:10:00,BTC-USD,97125.89,18.18640834
2025-02-20 05:05:00,BTC-USD,97120.79,19.22050372
2025-02-20 05:00:00,BTC-USD,97106.03,32.90053047
2025-02-20 04:55:00,BTC-USD,97203.11,11.22327877
2025-02-20 04:50:00,BTC-USD,97219.21,15.60999452
2025-02-20 04:45:00,BTC-USD,97228.21,17.44735901
2025-02-20 04:40:00,BTC-USD,97265.9,19.71979142
2025-02-20 04:35:00,BTC-USD,97195.5,37.69725321
2025-02-20 04:30:00,BTC-USD,97200.59,11.33735866
2025-02-20 04:25:00,BTC-USD,97219.1,19.5274002
2025-02-20 04:20:00,BTC-USD,97238.91,20.9057205
2025-02-20 04:15:00,BTC-USD,97192.56,11.21923708
2025-02-20 04:10:00,BTC-USD,97242.13,27.03121364
2025-02-20 04:05:00,BTC-USD,97218.6,11.7209751
2025-02-20 04:00:00,BTC-USD,97180.12,24.24270113
2025-02-20 03:55:00,BTC-USD,97171.19,14.64837119
2025-02-20 03:50:00,BTC-USD,97208.42,22.33638171
2025-02-20 03:45:00,BTC-USD,97067.11,13.15369017
2025-02-20 03:40:00,BTC-USD,97049.32,17.74333021
2025-02-20 03:35:00,BTC-USD,96980.29,6.656309
2025-02-20 03:30:00,BTC-USD,96985.15,19.56818302
2025-02-20 03:25:00,BTC-USD,96994.57,10.62160279
2025-02-20 03:20:00,BTC-USD,96920.6,13.34307212
2025-02-20 03:15:00,BTC-USD,96894.45,13.01361329
2025-02-20 03:10:00,BTC-USD,96888.63,20.08284325
2025-02-20 03:05:00,BTC-USD,96866.18,13.16765975
2025-02-20 03:00:00,BTC-USD,96841.81,16.99978096
2025-02-20 02:55:00,BTC-USD,96876.04,20.02281079
2025-02-20 02:50:00,BTC-USD,97010.3,15.39640957
2025-02-20 02:45:00,BTC-USD,96995.66,20.62744345
2025-02-20 02:40:00,BTC-USD,97030.4,31.98435931
2025-02-20 02:35:00,BTC-USD,97054.52,29.23690208
2025-02-20 02:30:00,BTC-USD,97069.33,21.90447664
2025-02-20 02:25:00,BTC-USD,96982.41,18.94248668
2025-02-20 02:20:00,BTC-USD,96896.77,21.14804272
2025-02-20 02:15:00,BTC-USD,96909.09,25.24553414
2025-02-20 02:10:00,BTC-USD,96855.37,19.97136072
2025-02-20 02:05:00,BTC-USD,96874.47,15.16149916
2025-02-20 02:00:00,BTC-USD,96862.3,15.53920803
2025-02-20 01:55:00,BTC-USD,96925.15,12.00287661
2025-02-20 01:50:00,BTC-USD,96925.26,17.96097296
2025-02-20 01:45:00,BTC-USD,96874.08,16.20012744
2025-02-20 01:40:00,BTC-USD,96952.71,18.49051854
2025-02-20 01:35:00,BTC-USD,96920.72,13.55223465
2025-02-20 01:30:00,BTC-USD,96918.79,19.71425335
2025-02-20 01:25:00,BTC-USD,96973.96,15.82520809
2025-02-20 01:20:00,BTC-USD,96947.58,20.66748086
2025-02-20 01:15:00,BTC-USD,96872.2,16.56353953
2025-02-20 01:10:00,BTC-USD,96818.3,19.53616111
2025-02-20 01:05:00,BTC-USD,96845.26,26.83474878
2025-02-20 01:00:00,BTC-USD,96902.69,17.29061025
2025-02-20 00:55:00,BTC-USD,96921.85,20.5288211
2025-02-20 00:50:00,BTC-USD,96921.21,30.82694693
2025-02-20 00:45:00,BTC-USD,97024.45,17.63955284
2025-02-20 00:40:00,BTC-USD,97141.01,23.16771174
2025-02-20 00:35:00,BTC-USD,97120.8,13.34736034
2025-02-20 00:30:00,BTC-USD,97110.52,46.79864003
2025-02-20 00:25:00,BTC-USD,97027.88,137.51105786
2025-02-20 00:20:00,BTC-USD,97162.07,42.54370237
2025-02-20 00:15:00,BTC-USD,97169.54,35.60111175
2025-02-20 00:10:00,BTC-USD,97127.43,28.25394027
2025-02-20 00:05:00,BTC-USD,97184.62,27.0040771
2025-02-20 00:00:00,BTC-USD,97140.22,23.6472929
2025-02-19 23:55:00,BTC-USD,97224.09,19.44958349
2025-02-19 23:50:00,BTC-USD,97209.79,14.09910016
2025-02-19 23:45:00,BTC-USD,97184.09,18.31463533
2025-02-19 23:40:00,BTC-USD,97237.27,18.27617237
2025-02-19 23:35:00,BTC-USD,97305.36,24.90134811
2025-02-19 23:30:00,BTC-USD,97326.59,40.22589185
2025-02-19 23:25:00,BTC-USD,97253.74,31.32064434
2025-02-19 23:20:00,BTC-USD,97234.44,24.56978545
2025-02-19 23:15:00,BTC-USD,97148.18,15.24603914
2025-02-19 23:10:00,BTC-USD,97139.99,11.02992936
2025-02-19 23:05:00,BTC-USD,97125.22,26.37342396
2025-02-19 23:00:00,BTC-USD,97139.3,28.49826379
2025-02-19 22:55:00,BTC-USD,97073.09,24.44097484
2025-02-19 22:50:00,BTC-USD,97084.01,26.0583248
2025-02-19 22:45:00,BTC-USD,97088.69,16.74299331
2025-02-19 22:40:00,BTC-USD,97081.58,13.88011897
2025-02-19 22:35:00,BTC-USD,97118.19,16.45946486
2025-02-19 22:30:00,BTC-USD,97091.57,12.14750471
2025-02-19 22:25:00,BTC-USD,96994.89,15.36903331
2025-02-19 22:20:00,BTC-USD,97015.61,18.73922613
2025-02-19 22:15:00,BTC-USD,97055.55,17.20759745
2025-02-19 22:10:00,BTC-USD,97162.43,27.85456652
2025-02-19 22:05:00,BTC-USD,97260.26,37.07388828
2025-02-19 22:00:00,BTC-USD,97310.86,47.31355007
2025-02-19 21:55:00,BTC-USD,97140.12,32.60573036
2025-02-19 21:50:00,BTC-USD,97175.23,63.16991453
2025-02-19 21:45:00,BTC-USD,97002.24,66.70174252
2025-02-19 21:40:00,BTC-USD,96881.45,36.89603622
2025-02-19 21:35:00,BTC-USD,96880.01,26.28273792
2025-02-19 21:30:00,BTC-USD,96813.38,20.25110949
2025-02-19 21:25:00,BTC-USD,96872.68,25.84611286
2025-02-19 21:20:00,BTC-USD,96900.25,17.81099273
2025-02-19 21:15:00,BTC-USD,96884.89,24.03032482
2025-02-19 21:10:00,BTC-USD,96937.54,41.06935982
2025-02-19 21:05:00,BTC-USD,96866.39,14.96326778
2025-02-19 21:00:00,BTC-USD,96803.67,13.51517415
2025-02-19 20:55:00,BTC-USD,96783.52,15.06507666
2025-02-19 20:50:00,BTC-USD,96748.97,17.63533546
2025-02-19 20:45:00,BTC-USD,96675.3,10.1429773
2025-02-19 20:40:00,BTC-USD,96687.04,7.46724693
2025-02-19 20:35:00,BTC-USD,96738.73,17.33823413
2025-02-19 20:30:00,BTC-USD,96702.15,21.76335641
2025-02-19 20:25:00,BTC-USD,96700.01,28.01202964
2025-02-19 20:20:00,BTC-USD,96711.95,16.05228747
2025-02-19 20:15:00,BTC-USD,96824.81,14.69116243
2025-02-19 20:10:00,BTC-USD,96724.07,15.3494654
2025-02-19 20:05:00,BTC-USD,96776.59,25.11622339
2025-02-19 20:00:00,BTC-USD,96822.84,34.16529719
2025-02-19 19:55:00,BTC-USD,96866.47,21.60228084
2025-02-19 19:50:00,BTC-USD,96789.17,23.79859711
2025-02-19 19:45:00,BTC-USD,96680.15,19.19132235
2025-02-19 19:40:00,BTC-USD,96559.63,19.44430083
2025-02-19 19:35:00,BTC-USD,96499.19,14.22854609
2025-02-19 19:30:00,BTC-USD,96507.14,14.85068288
2025-02-19 19:25:00,BTC-USD,96518.92,16.54885139
2025-02-19 19:20:00,BTC-USD,96579.91,20.87077909
2025-02-19 19:15:00,BTC-USD,96508.88,29.15349259
2025-02-19 19:10:00,BTC-USD,96538.79,24.87356319
2025-02-19 19:05:00,BTC-USD,96564.67,13.80314588
2025-02-19 19:00:00,BTC-USD,96655.51,24.60179309
2025-02-20 19:00:00,ETH-USD,2741,250.62612199
2025-02-20 18:55:00,ETH-USD,2738.65,90.57518714
2025-02-20 18:50:00,ETH-USD,2741.22,111.95633488
2025-02-20 18:45:00,ETH-USD,2741.15,178.88239451
2025-02-20 18:40:00,ETH-USD,2743.19,184.42641531
2025-02-20 18:35:00,ETH-USD,2743.95,349.8591772
2025-02-20 18:30:00,ETH-USD,2744.9,306.57924381
2025-02-20 18:25:00,ETH-USD,2740.18,410.17560721
2025-02-20 18:20:00,ETH-USD,2738.45,327.09014558
2025-02-20 18:15:00,ETH-USD,2736.03,153.46720558
2025-02-20 18:10:00,ETH-USD,2731.58,170.18008349
2025-02-20 18:05:00,ETH-USD,2731.86,161.7864006
2025-02-20 18:00:00,ETH-USD,2733.48,543.33629472
2025-02-20 17:55:00,ETH-USD,2729.01,107.00746699
2025-02-20 17:50:00,ETH-USD,2728.35,110.5747511
2025-02-20 17:45:00,ETH-USD,2731.14,48.67127514
2025-02-20 17:40:00,ETH-USD,2734.73,160.37809264
2025-02-20 17:35:00,ETH-USD,2731.74,84.4290726
2025-02-20 17:30:00,ETH-USD,2733.76,121.30827915
2025-02-20 17:25:00,ETH-USD,2730.28,96.10051664
2025-02-20 17:20:00,ETH-USD,2729.52,132.69121374
2025-02-20 17:15:00,ETH-USD,2730.54,188.39892964
2025-02-20 17:10:00,ETH-USD,2731.79,178.16740197
2025-02-20 17:05:00,ETH-USD,2728.72,80.65224729
2025-02-20 17:00:00,ETH-USD,2729.78,338.64601294
2025-02-20 16:55:00,ETH-USD,2726.77,159.77494535
2025-02-20 16:50:00,ETH-USD,2725.74,194.82648672
2025-02-20 16:45:00,ETH-USD,2726.99,460.6162392
2025-02-20 16:40:00,ETH-USD,2728.28,293.23881524
2025-02-20 16:35:00,ETH-USD,2733.24,333.89365066
2025-02-20 16:30:00,ETH-USD,2739.87,405.62042514
2025-02-20 16:25:00,ETH-USD,2739.22,199.32162673
2025-02-20 16:20:00,ETH-USD,2740.31,245.31037685
2025-02-20 16:15:00,ETH-USD,2744.8,183.93052773
2025-02-20 16:10:00,ETH-USD,2742.4,268.30556444
2025-02-20 16:05:00,ETH-USD,2744.95,455.30929641
2025-02-20 16:00:00,ETH-USD,2752.59,438.06533304
2025-02-20 15:55:00,ETH-USD,2751.4,614.04470487
2025-02-20 15:50:00,ETH-USD,2751.44,552.40444074
2025-02-20 15:45:00,ETH-USD,2752.05,305.9284295
2025-02-20 15:40:00,ETH-USD,2752.51,279.68646658
2025-02-20 15:35:00,ETH-USD,2750.93,356.68586401
2025-02-20 15:30:00,ETH-USD,2750.67,534.03944633
2025-02-20 15:25:00,ETH-USD,2753.98,755.31942445
2025-02-20 15:20:00,ETH-USD,2760.09,798.74559092
2025-02-20 15:15:00,ETH-USD,2755.25,381.29331798
2025-02-20 15:10:00,ETH-USD,2753.47,298.88048741
2025-02-20 15:05:00,ETH-USD,2754.55,424.02067411
2025-02-20 15:00:00,ETH-USD,2753.79,612.47481154
2025-02-20 14:55:00,ETH-USD,2748.71,328.97168424
2025-02-20 14:50:00,ETH-USD,2752.93,387.50909809
2025-02-20 14:45:00,ETH-USD,2754.05,198.00526844
2025-02-20 14:40:00,ETH-USD,2752.17,262.12325852
2025-02-20 14:35:00,ETH-USD,2748.03,411.00022535
2025-02-20 14:30:00,ETH-USD,2753.44,661.30514893
2025-02-20 14:25:00,ETH-USD,2765.23,948.65941033
2025-02-20 14:20:00,ETH-USD,2758.47,1014.70068728
2025-02-20 14:15:00,ETH-USD,2757.07,1524.21356681
2025-02-20 14:10:00,ETH-USD,2741.93,198.95313553
2025-02-20 14:05:00,ETH-USD,2737.12,183.67821544
2025-02-20 14:00:00,ETH-USD,2737.79,170.26220211
2025-02-20 13:55:00,ETH-USD,2737.92,146.87326546
2025-02-20 13:50:00,ETH-USD,2736.75,119.21100855
2025-02-20 13:45:00,ETH-USD,2735.33,181.72168915
2025-02-20 13:40:00,ETH-USD,2740.6,381.7471963
2025-02-20 13:35:00,ETH-USD,2738.71,311.92263057
2025-02-20 13:30:00,ETH-USD,2742.35,217.07290276
2025-02-20 13:25:00,ETH-USD,2741.66,423.52047496
2025-02-20 13:20:00,ETH-USD,2747.57,670.05344029
2025-02-20 13:15:00,ETH-USD,2745,1472.62257758
2025-02-20 13:10:00,ETH-USD,2749.65,1186.56141181
2025-02-20 13:05:00,ETH-USD,2737.64,711.87896287
2025-02-20 13:00:00,ETH-USD,2740.55,440.6539498
2025-02-20 12:55:00,ETH-USD,2735.66,186.75710743
2025-02-20 12:50:00,ETH-USD,2735.54,253.31055418
2025-02-20 12:45:00,ETH-USD,2734.84,204.26508997
2025-02-20 12:40:00,ETH-USD,2733.38,165.89201222
2025-02-20 12:35:00,ETH-USD,2730.94,234.92242528
2025-02-20 12:30:00,ETH-USD,2732.84,440.03106203
2025-02-20 12:25:00,ETH-USD,2728.92,234.15385237
2025-02-20 12:20:00,ETH-USD,2726.52,242.28825357
2025-02-20 12:15:00,ETH-USD,2729.28,604.04137329
2025-02-20 12:10:00,ETH-USD,2723.96,776.43101534
2025-02-20 12:05:00,ETH-USD,2720.53,305.27060166
2025-02-20 12:00:00,ETH-USD,2719.61,383.34281087
2025-02-20 11:55:00,ETH-USD,2713.63,474.04267648
2025-02-20 11:50:00,ETH-USD,2716.71,139.54531168
2025-02-20 11:45:00,ETH-USD,2720.76,200.17398337
2025-02-20 11:40:00,ETH-USD,2724.66,437.85962682
2025-02-20 11:35:00,ETH-USD,2724.11,461.44683217
2025-02-20 11:30:00,ETH-USD,2722.6,236.62328693
2025-02-20 11:25:00,ETH-USD,2726.4,412.67291732
2025-02-20 11:20:00,ETH-USD,2727.54,504.39290719
2025-02-20 11:15:00,ETH-USD,2724.79,429.63306685
2025-02-20 11:10:00,ETH-USD,2723.33,1228.04232623
2025-02-20 11:05:00,ETH-USD,2722.02,508.20633723
2025-02-20 11:00:00,ETH-USD,2711.21,886.8512771
2025-02-20 10:55:00,ETH-USD,2713.12,1915.76696525
2025-02-20 10:50:00,ETH-USD,2718.98,773.75496995
2025-02-20 10:45:00,ETH-USD,2722.56,1093.57516833
2025-02-20 10:40:00,ETH-USD,2728.89,237.1930221
2025-02-20 10:35:00,ETH-USD,2728.98,468.99594394
2025-02-20 10:30:00,ETH-USD,2732.98,628.23035064
2025-02-20 10:25:00,ETH-USD,2730.7,402.81502624
2025-02-20 10:20:00,ETH-USD,2724.64,597.64726662
2025-02-20 10:15:00,ETH-USD,2729.14,1186.54157011
2025-02-20 10:10:00,ETH-USD,2725.73,2638.9828086
2025-02-20 10:05:00,ETH-USD,2726.64,1200.32612264
2025-02-20 10:00:00,ETH-USD,2735.41,1597.2240703
2025-02-20 09:55:00,ETH-USD,2729.57,1068.81328042
2025-02-20 09:50:00,ETH-USD,2731.26,838.5167534
2025-02-20 09:45:00,ETH-USD,2741.98,946.10767546
2025-02-20 09:40:00,ETH-USD,2752.23,317.5618257
2025-02-20 09:35:00,ETH-USD,2760.64,469.34683316
2025-02-20 09:30:00,ETH-USD,2764.77,634.63510663
2025-02-20 09:25:00,ETH-USD,2762.39,382.98244559
2025-02-20 09:20:00,ETH-USD,2761.74,1236.50408425
2025-02-20 09:15:00,ETH-USD,2762.98,523.94908088
2025-02-20 09:10:00,ETH-USD,2760.32,688.91074047
2025-02-20 09:05:00,ETH-USD,2761.14,888.69710048
2025-02-20 09:00:00,ETH-USD,2756.02,326.99186003
2025-02-20 08:55:00,ETH-USD,2746.13,91.36539572
2025-02-20 08:50:00,ETH-USD,2743.47,63.19560937
2025-02-20 08:45:00,ETH-USD,2744.51,256.43438939
2025-02-20 08:40:00,ETH-USD,2740.41,114.88626255
2025-02-20 08:35:00,ETH-USD,2738.39,179.49404702
2025-02-20 08:30:00,ETH-USD,2745.07,1171.06704074
2025-02-20 08:25:00,ETH-USD,2739.72,84.00194391
2025-02-20 08:20:00,ETH-USD,2737.21,186.68130433
2025-02-20 08:15:00,ETH-USD,2738.76,119.18816746
2025-02-20 08:10:00,ETH-USD,2738.58,115.29633112
2025-02-20 08:05:00,ETH-USD,2739.92,167.83636623
2025-02-20 08:00:00,ETH-USD,2738.54,140.48098049
2025-02-20 07:55:00,ETH-USD,2742.28,71.35386083
2025-02-20 07:50:00,ETH-USD,2739.44,100.68655134
2025-02-20 07:45:00,ETH-USD,2741.32,143.38714724
2025-02-20 07:40:00,ETH-USD,2743.35,168.91904472
2025-02-20 07:35:00,ETH-USD,2744.58,151.22730537
2025-02-20 07:30:00,ETH-USD,2743.31,88.39453115
2025-02-20 07:25:00,ETH-USD,2741.18,274.41929806
2025-02-20 07:20:00,ETH-USD,2744.65,70.6395962
2025-02-20 07:15:00,ETH-USD,2743.11,60.30688635
2025-02-20 07:10:00,ETH-USD,2743.07,63.30382448
2025-02-20 07:05:00,ETH-USD,2746.17,153.42084316
2025-02-20 07:00:00,ETH-USD,2742.77,148.98484849
2025-02-20 06:55:00,ETH-USD,2740.75,312.287715
2025-02-20 06:50:00,ETH-USD,2738.27,153.48785064
2025-02-20 06:45:00,ETH-USD,2741.04,111.53294438
2025-02-20 06:40:00,ETH-USD,2739.49,80.899277
2025-02-20 06:35:00,ETH-USD,2736.69,48.34668498
2025-02-20 06:30:00,ETH-USD,2738.85,114.84517045
2025-02-20 06:25:00,ETH-USD,2741.29,54.77744252
2025-02-20 06:20:00,ETH-USD,2739.19,74.13127303
2025-02-20 06:15:00,ETH-USD,2740.49,84.76980223
2025-02-20 06:10:00,ETH-USD,2739.44,74.14063469
2025-02-20 06:05:00,ETH-USD,2743.05,83.81748157
2025-02-20 06:00:00,ETH-USD,2744.34,142.02782611
2025-02-20 05:55:00,ETH-USD,2745.66,157.29848592
2025-02-20 05:50:00,ETH-USD,2742.57,125.54593924
2025-02-20 05:45:00,ETH-USD,2740.73,70.05195947
2025-02-20 05:40:00,ETH-USD,2743.03,115.04763252
